duration_s,n_caller,n_agent,turn_caller_mean,turn_caller_std,turn_caller_cv,caller_speech_ratio,agent_speech_ratio,barge_in,barge_rate,agent_barge,overlap_s,overlap_rate,lat_mean,lat_med,lat_p90,lat_std,first_latency,silence_fill,silence_fill_rate,caller_gap_mean,anon_id,label,split
140.26,29.0,16.0,3.512413793103451,4.577375889707093,1.303199497364084,0.7262227292171688,0.5101953514900901,24.0,0.8275862068965517,6.0,50.300000000000054,0.3586197062598036,8.211538461538458,7.87999999999999,14.720000000000006,5.056846609611187,7.8,2.0,0.06896551724137931,1.3414285714285683,call_486215b37ca1,human,train
155.0,17.0,16.0,1.671764705882354,1.270350740331272,0.759886086756918,0.18335483870967753,0.547741935483871,2.0,0.11764705882352941,0.0,0.7399999999999984,0.004774193548387087,3.3258823529411776,1.6999999999999886,7.992000000000002,3.2175896327814533,0.8599999999999994,2.0,0.11764705882352941,7.347499999999999,call_488e7b893457,human,train
151.84,18.0,14.0,3.0500000000000003,2.736423050464075,0.8971878853980573,0.3615648050579558,0.4138566912539512,6.0,0.3333333333333333,1.0,4.319999999999983,0.028451001053740668,5.300000000000002,1.519999999999996,14.227999999999994,5.607327139293625,3.24,5.0,0.2777777777777778,5.632941176470588,call_4ac92327c83b,human,train
164.7,18.0,15.0,1.6844444444444453,1.5792199981222184,0.9375316611543508,0.1840922890103219,0.5300546448087433,1.0,0.05555555555555555,0.0,0.5,0.0030358227079538558,4.79111111111111,3.6599999999999966,7.974000000000005,2.360463440581318,2.9400000000000004,0.0,0.0,7.2282352941176455,call_4affad158a4c,synthetic,val
213.5,63.0,12.0,1.3707936507936493,2.1531898091541777,1.570761440212058,0.40449648711943753,0.3341451990632318,26.0,0.4126984126984127,2.0,16.279999999999966,0.07625292740046823,14.735081967213116,11.560000000000002,32.96,11.975640661592031,2.7,22.0,0.3492063492063492,1.9674193548387109,call_4b1bec58d02d,synthetic,train
150.9,17.0,14.0,2.3917647058823515,2.17112666683918,0.9077509428496331,0.2694499668654736,0.5622266401590458,4.0,0.23529411764705882,1.0,4.379999999999988,0.029025844930417415,5.445882352941179,1.9000000000000057,14.104,6.273536444109569,1.6399999999999997,2.0,0.11764705882352941,4.943750000000001,call_4baef170cf46,human,train
130.76,22.0,13.0,1.7909090909090906,1.5863362852552285,0.885771529837945,0.3013153869684919,0.5305903946160908,6.0,0.2727272727272727,0.0,3.5800000000000027,0.027378403181401063,5.638,4.040000000000003,12.03,5.047791200119117,1.0200000000000005,1.0,0.045454545454545456,4.247619047619048,call_4c278007298d,human,train
154.62,14.0,18.0,1.9242857142857146,0.7994704880259778,0.4154635052844724,0.17423360496701593,0.5150692019143707,0.0,0.0,0.0,0.0,0.0,3.014285714285715,2.1400000000000006,4.280000000000001,1.5559182602736745,1.8400000000000007,0.0,0.0,8.504615384615384,call_4c8c40f7c2fd,human,train
140.74,13.0,14.0,3.3815384615384616,2.3860809392224542,0.7056199319811626,0.31234901236322293,0.5373028279096204,5.0,0.38461538461538464,3.0,5.380000000000003,0.03822651698166834,3.40769230769231,2.479999999999997,6.912000000000006,2.375523112742033,1.8999999999999995,0.0,0.0,7.2,call_4cd5b14fbe3c,synthetic,train
150.96,9.0,18.0,3.113333333333335,2.137724647064413,0.6866353256095542,0.18561208267090631,0.5348436671966084,1.0,0.1111111111111111,1.0,1.4000000000000057,0.009273979862215193,3.0577777777777766,2.6199999999999974,4.444,1.2626407756741653,4.359999999999999,0.0,0.0,10.237499999999999,call_4d8129939686,synthetic,train
99.98,12.0,13.0,2.6450000000000014,2.135464430360135,0.8073589528771773,0.31746349269853985,0.4806961392278454,3.0,0.25,2.0,3.5199999999999996,0.03520704140828165,4.796666666666666,3.09,12.454000000000004,4.435830123989071,2.1799999999999997,0.0,0.0,4.523636363636363,call_4e60206f7e8a,human,train
136.52,10.0,13.0,3.4819999999999993,2.8884937251100298,0.8295501795261431,0.2550542045121593,0.49604453559917966,1.0,0.1,2.0,1.2599999999999838,0.009229416935247464,3.507999999999998,2.7299999999999978,4.573999999999996,2.3048158277832105,2.7200000000000006,1.0,0.1,9.977777777777778,call_4e9cec0da4ea,synthetic,train
151.94,30.0,18.0,1.6466666666666658,1.7790959002319748,1.0804226114769084,0.32512834013426334,0.5848361195208635,15.0,0.5,4.0,11.759999999999986,0.0773989732789258,4.27642857142857,3.5000000000000018,8.118,3.86507458280073,1.0200000000000005,7.0,0.23333333333333334,3.284827586206897,call_4f0dad5104b3,human,train
131.2,16.0,14.0,1.6087500000000001,1.456862532121681,0.9055866555534924,0.19618902439024394,0.6106707317073169,5.0,0.3125,0.0,1.919999999999999,0.014634146341463409,3.316250000000002,1.9100000000000037,5.910000000000004,3.30456667923345,3.7999999999999994,3.0,0.1875,4.890666666666667,call_51851f91f064,human,train
164.14,20.0,15.0,1.6809999999999992,1.4000353566963923,0.8328586298015426,0.20482514926282433,0.6067990739612523,5.0,0.25,1.0,3.1000000000000028,0.01888631655903499,3.805263157894739,1.3400000000000034,8.388000000000007,3.9171087194794083,1.2000000000000002,3.0,0.15,6.387368421052632,call_5273f6be303c,human,train
145.34,10.0,16.0,3.846000000000001,2.2855380110599803,0.5942636534217316,0.2646208889500482,0.49649098665198843,2.0,0.2,0.0,1.8399999999999963,0.012659969726159325,3.605999999999999,2.0000000000000036,4.457999999999997,4.496986101824199,1.7799999999999994,0.0,0.0,10.051111111111108,call_52ba7c3bd761,synthetic,train
164.46,22.0,15.0,2.3000000000000007,2.31687093060682,1.0073351872203562,0.3076735984433906,0.4100693177672381,2.0,0.09090909090909091,1.0,2.3200000000000074,0.014106773683570517,7.317272727272726,6.239999999999999,13.824000000000005,4.03359661504377,3.960000000000001,0.0,0.0,4.805714285714286,call_52bfee0220ab,synthetic,train
124.62,11.0,18.0,2.3018181818181813,1.5225923956547884,0.6614737895814643,0.20317766008666344,0.4957470710961323,1.0,0.09090909090909091,2.0,2.1599999999999966,0.017332691381800647,3.3490909090909096,2.299999999999997,2.9399999999999995,2.916241212574391,2.9399999999999995,1.0,0.09090909090909091,8.788,call_54a09817b7e2,synthetic,train
123.96,14.0,14.0,1.9142857142857146,1.00024078733726,0.5225138441314044,0.2161987737979994,0.606808647950952,2.0,0.14285714285714285,1.0,3.1600000000000037,0.02549209422394324,2.42,1.1400000000000006,4.9959999999999996,3.0168348161098106,1.0599999999999996,0.0,0.0,6.686153846153847,call_565b6523733e,human,train
153.6,24.0,16.0,1.540000000000001,1.4666969693839296,0.9524006294700835,0.24062500000000014,0.5282552083333335,6.0,0.25,2.0,2.840000000000014,0.018489583333333427,3.7756521739130444,2.3200000000000003,8.948000000000004,3.1224068560437783,2.3200000000000003,4.0,0.16666666666666666,4.490434782608694,call_568b5e814bc3,human,train
134.38,12.0,11.0,2.7183333333333355,2.65426020243348,0.97642925901906,0.2427444560202413,0.5039440392915613,3.0,0.25,0.0,1.4399999999999995,0.010715880339336207,6.261818181818182,3.280000000000001,18.64,6.273942965199677,1.9800000000000004,1.0,0.08333333333333333,8.143636363636363,call_569ffb0869eb,human,val
159.18,14.0,16.0,2.0742857142857134,1.9429936926804294,0.9367049482619154,0.18243497926875224,0.5403945219248651,1.0,0.07142857142857142,1.0,1.2199999999999847,0.007664279432089362,3.6228571428571428,2.4899999999999984,5.423999999999998,2.437491182610949,2.139999999999999,0.0,0.0,7.843076923076923,call_56f58de34ea0,synthetic,train
147.56,8.0,12.0,4.777500000000002,2.578612756890803,0.5397410270833705,0.2590132827324479,0.5360531309297912,1.0,0.125,0.0,0.5799999999999983,0.00393060449986445,2.67,2.4000000000000057,3.4299999999999966,0.8433267456923175,2.7200000000000006,1.0,0.125,14.022857142857145,call_578504f9f39e,synthetic,train
173.08,15.0,16.0,1.9973333333333336,1.3409820613598413,0.6713862122963157,0.17309914490409062,0.5885139819736533,3.0,0.2,0.0,1.79999999999999,0.010399815114397908,3.2866666666666684,2.16,5.852000000000004,2.2630441641490107,1.9200000000000008,1.0,0.06666666666666667,7.8014285714285725,call_57f113803718,human,train
145.54,13.0,17.0,2.210769230769231,1.649869279383445,0.7462874263042723,0.19747148550226745,0.4335577848014289,0.0,0.0,3.0,0.9200000000000017,0.006321286244331467,4.069230769230771,4.020000000000003,6.288000000000002,1.6224884095281722,5.280000000000001,0.0,0.0,8.593333333333332,call_5823cd70919d,synthetic,train
149.58,15.0,15.0,2.8773333333333335,2.1562296311437295,0.7493847188868382,0.2885412488300575,0.45340286134509944,0.0,0.0,3.0,1.3200000000000003,0.008824709185720018,3.754666666666667,2.9399999999999977,6.6839999999999975,1.7636245506216897,3.08,0.0,0.0,6.7299999999999995,call_58a0f7394bc3,synthetic,train
133.64,17.0,15.0,1.5788235294117632,1.4886467694360048,0.942883572295533,0.20083807243340301,0.5951810835079319,3.0,0.17647058823529413,2.0,3.339999999999999,0.024992517210416038,2.0775000000000015,1.6400000000000006,3.560000000000004,1.9860246096159013,1.8400000000000003,1.0,0.058823529411764705,5.271250000000001,call_58ed2170e352,human,val
144.06,18.0,14.0,1.7577777777777799,1.169708204617978,0.6654471454843104,0.21963070942662805,0.5650423434679995,2.0,0.1111111111111111,1.0,1.600000000000005,0.011106483409690442,3.4122222222222205,3.0899999999999967,6.242000000000002,2.6998612218564033,1.5599999999999996,2.0,0.1111111111111111,5.68705882352941,call_5a6307557d57,human,train
145.16,17.0,12.0,2.698823529411765,2.1386578593703005,0.7924407935766151,0.31606503168917066,0.41705704050702674,2.0,0.11764705882352941,1.0,1.8400000000000176,0.01267566822816215,7.62470588235294,6.060000000000002,15.632000000000001,4.846376593906565,5.24,0.0,0.0,4.1775,call_5a7a7e3c9588,synthetic,train
65.64,16.0,7.0,1.1174999999999997,0.9940038983826974,0.8894889470986109,0.2723948811700182,0.6703229737964658,8.0,0.5,2.0,6.1400000000000015,0.09354052407068862,4.7557142857142845,2.4299999999999997,12.794000000000004,5.117020218678772,0.5800000000000001,4.0,0.25,2.8533333333333335,call_5c9d19646f57,human,train
129.04,8.0,12.0,2.879999999999998,1.9998499943745793,0.6943923591578405,0.17854928704277734,0.5545567265964041,0.0,0.0,0.0,0.0,0.0,3.567500000000001,3.0900000000000016,4.662,1.5874173206816167,3.2200000000000006,0.0,0.0,10.102857142857145,call_5d86f0ca06aa,synthetic,train
96.24,35.0,5.0,1.2857142857142854,1.3449382050898118,1.0460630484031872,0.467581047381546,0.12988362427265174,5.0,0.14285714285714285,2.0,5.380000000000002,0.05590191188694931,14.462285714285716,12.080000000000005,30.57600000000001,11.381576864317498,0.9800000000000004,11.0,0.3142857142857143,1.3811764705882354,call_5e4539a471f6,synthetic,val
111.84,17.0,11.0,1.6705882352941175,1.738317207187101,1.040541990217631,0.25393419170243203,0.5257510729613735,7.0,0.4117647058823529,1.0,3.780000000000019,0.033798283261802745,5.170588235294118,2.8400000000000034,12.319999999999999,4.453483065947945,1.5000000000000009,6.0,0.35294117647058826,3.87375,call_5f7a4b3e8ca9,human,train
153.18,13.0,20.0,2.346153846153846,1.7030539919240062,0.7258918654102322,0.1991121556338947,0.5603864734299516,2.0,0.15384615384615385,1.0,2.360000000000003,0.01540671105888499,2.018461538461541,2.0600000000000023,2.4880000000000053,0.4229174524628099,1.7800000000000011,2.0,0.15384615384615385,7.238333333333334,call_6058d9c5c82f,synthetic,val
211.48,19.0,20.0,1.4357894736842116,1.0474546380806031,0.7295321892790119,0.12899564970682817,0.6786457348212596,6.0,0.3157894736842105,0.0,2.5599999999999943,0.012105163608851874,3.415555555555557,1.4499999999999993,9.956000000000001,3.637548353588081,1.2800000000000002,5.0,0.2631578947368421,8.934444444444443,call_60ffdefc5f5a,human,train
183.52,26.0,24.0,2.193076923076925,1.7198563652700058,0.784220720747459,0.3107018308631215,0.4655623365300783,5.0,0.19230769230769232,4.0,5.7400000000000375,0.03127724498692261,4.436153846153845,2.8900000000000006,12.159999999999997,4.60456301854106,1.6399999999999997,6.0,0.23076923076923078,4.367199999999998,call_624a4731ab56,human,train
122.26,11.0,17.0,1.836363636363635,1.0312152824108498,0.5615528765603641,0.1652216587600195,0.5645345983968589,1.0,0.09090909090909091,0.0,1.2199999999999998,0.009978733845902173,1.3960000000000026,1.3200000000000025,1.6460000000000055,0.4342165358435806,1.38,0.0,0.0,8.048000000000002,call_63a156c6b8d9,human,train
146.64,28.0,23.0,1.4578571428571432,1.4157818565393903,0.9711389510804243,0.27836879432624123,0.559465357337698,14.0,0.5,2.0,10.12000000000002,0.06901254773595214,3.7208000000000006,1.6600000000000001,9.304000000000002,4.852540711833337,0.0,5.0,0.17857142857142858,3.8851851851851853,call_64637c20ee66,human,val
131.78,25.0,17.0,1.2496000000000005,0.9729644597825756,0.7786207264585269,0.23706176961602682,0.6026711185308848,13.0,0.52,4.0,11.24000000000003,0.08529367127029922,4.608333333333335,2.6099999999999994,11.256,4.063643343383156,0.8799999999999999,10.0,0.4,4.0616666666666665,call_65a7cdefc22d,human,train
184.58,12.0,19.0,3.568333333333334,3.298084882001809,0.9242647964507638,0.2319861306750461,0.49257774406761295,0.0,0.0,4.0,1.3999999999999986,0.007584787084191129,3.8383333333333334,3.5700000000000003,5.4159999999999995,1.0509506278708933,4.22,0.0,0.0,11.738181818181818,call_6756c4a91509,synthetic,train
166.7,15.0,12.0,3.058666666666667,1.9305193313947635,0.631163687247634,0.27522495500899824,0.4898620275944812,1.0,0.06666666666666667,0.0,0.28000000000000114,0.0016796640671865697,5.909333333333333,2.46,14.403999999999993,5.7574293646460735,2.46,0.0,0.0,7.457142857142857,call_678ee1dd2242,human,val
158.86,7.0,20.0,1.7571428571428587,0.8635758596128801,0.49146593636505326,0.07742666498803985,0.441394938939947,1.0,0.14285714285714285,0.0,0.7599999999999909,0.004784086617147116,2.448571428571428,1.9200000000000017,4.151999999999998,1.1145713919507803,1.620000000000001,0.0,0.0,16.099999999999998,call_68544c09a58b,synthetic,train
97.42,9.0,6.0,2.075555555555555,1.456198331357001,0.7015944851291763,0.1917470745226852,0.5528638883186204,0.0,0.0,0.0,0.0,0.0,4.833333333333333,3.620000000000001,10.944,3.8348228989963364,1.7200000000000006,0.0,0.0,6.987500000000001,call_6971b2685c1d,human,val
152.04,11.0,18.0,3.121818181818182,2.8462217960652128,0.9117192707256068,0.22586161536437782,0.49552749276506186,1.0,0.09090909090909091,0.0,0.5,0.0032886082609839516,3.1399999999999975,2.280000000000001,3.9400000000000004,2.6031449510858296,3.9400000000000004,1.0,0.09090909090909091,8.504,call_6afd8cabf618,synthetic,train
153.0,17.0,16.0,1.9823529411764678,1.5625903434089425,0.7882503216009513,0.22026143790849642,0.5920261437908496,3.0,0.17647058823529413,1.0,1.680000000000003,0.010980392156862764,3.586250000000001,1.6700000000000088,7.919999999999996,4.98911173832577,1.8400000000000007,3.0,0.17647058823529413,7.381250000000002,call_6b0cc9c966a1,human,train
162.5,51.0,7.0,1.1984313725490185,1.2022321927524118,1.0031714959157896,0.3761230769230766,0.30030769230769233,14.0,0.27450980392156865,2.0,15.000000000000016,0.09230769230769241,16.28235294117647,14.5,31.040000000000006,10.877601845749282,0.3999999999999999,19.0,0.37254901960784315,1.9432000000000011,call_6b31fbd81fc3,synthetic,train
139.18,7.0,10.0,5.594285714285716,3.287547314783284,0.5876616752676961,0.28136226469320313,0.4420175312544908,1.0,0.14285714285714285,0.0,0.519999999999996,0.003736168989797356,3.7085714285714255,3.6599999999999966,4.567999999999999,0.787535551513682,5.1800000000000015,1.0,0.14285714285714285,14.316666666666665,call_6b6499e4474f,synthetic,train
129.44,8.0,12.0,5.589999999999998,3.9184563287090506,0.7009760874255907,0.34548825710754005,0.49598269468479617,2.0,0.25,1.0,3.019999999999996,0.023331273176761404,1.864999999999999,1.8700000000000045,2.077999999999991,0.18186533479473038,1.5600000000000005,1.0,0.125,10.677142857142858,call_6c8d4490f8d7,synthetic,val
153.5,21.0,15.0,1.43904761904762,1.3222416203154144,0.9188310399279842,0.19687296416938124,0.6178501628664496,6.0,0.2857142857142857,0.0,2.839999999999989,0.018501628664495045,4.49047619047619,3.799999999999997,7.86,4.159700625892703,1.660000000000001,3.0,0.14285714285714285,5.619999999999999,call_6d88a2e95795,human,train
131.88,31.0,11.0,1.8109677419354853,2.446015001191979,1.3506673501416333,0.42569002123142285,0.3184713375796178,15.0,0.4838709677419355,1.0,11.84000000000001,0.0897785865938733,13.08709677419355,12.800000000000011,29.540000000000006,10.95092460186792,1.3000000000000003,12.0,0.3870967741935484,2.2306666666666652,call_6dfa70c50ea5,synthetic,train
165.04,17.0,13.0,2.8388235294117665,2.499585571186084,0.8805005120216204,0.29241396025206035,0.5342947164323801,4.0,0.23529411764705882,0.0,2.640000000000029,0.0159961221522057,5.3964705882352915,1.6799999999999997,14.415999999999993,6.498080206244149,1.6799999999999997,2.0,0.11764705882352941,6.631249999999999,call_6e83cb807322,human,train
163.68,25.0,21.0,1.8992000000000024,1.3991252124095255,0.7366918767952421,0.2900782013685243,0.43316226783968736,3.0,0.12,5.0,4.080000000000005,0.02492668621700883,4.0535999999999985,2.559999999999995,6.499999999999998,2.4036020968538025,4.5,2.0,0.08,3.0674999999999977,call_70101b573bb2,synthetic,train
170.0,21.0,16.0,2.7447619047619063,1.8398126691585666,0.6702995498322324,0.3390588235294119,0.3795294117647056,3.0,0.14285714285714285,1.0,4.140000000000015,0.024352941176470674,7.220000000000001,4.359999999999999,15.7,5.225687469013961,4.039999999999999,0.0,0.0,4.994999999999999,call_70de89818ee5,synthetic,train
211.42,29.0,22.0,1.4158620689655173,1.3059796619881774,0.9223918703764526,0.19421057610443665,0.6370258253712988,12.0,0.41379310344827586,2.0,7.5999999999999845,0.035947403273105596,5.724444444444443,1.759999999999999,16.020000000000017,7.085583346346628,1.759999999999999,6.0,0.20689655172413793,6.032857142857142,call_716d56beca2a,human,train
101.24,12.0,15.0,2.025000000000001,1.7109281107048302,0.8449027707184343,0.2400237060450416,0.482220466218886,3.0,0.25,1.0,2.559999999999995,0.025286448044251238,2.9549999999999983,1.8499999999999943,5.796000000000002,2.8008942024527332,2.0600000000000005,0.0,0.0,5.387272727272727,call_71fec5a6b017,synthetic,train
103.24,14.0,19.0,1.9585714285714293,2.8365418008122316,1.4482707954548224,0.2655947307245255,0.49961255327392456,12.0,0.8571428571428571,0.0,9.840000000000014,0.09531189461449065,2.9457142857142853,2.6099999999999985,3.5480000000000005,0.9776481567350019,1.9199999999999995,1.0,0.07142857142857142,4.707692307692307,call_743448b8a861,synthetic,val
148.14,27.0,17.0,1.2274074074074077,1.450161147092875,1.181483131306808,0.22370730390171467,0.5956527609018496,11.0,0.4074074074074074,3.0,7.6199999999999894,0.051437829080599365,4.7841666666666685,2.2799999999999994,12.324000000000009,4.894142686813382,1.6399999999999997,10.0,0.37037037037037035,4.242307692307692,call_74b20933dd43,human,val
140.48,31.0,16.0,1.7225806451612906,1.4859925926571236,0.8626548758870941,0.3801252847380411,0.5502562642369022,11.0,0.3548387096774194,6.0,20.299999999999997,0.14450455580865604,5.9853333333333305,5.15,13.954,4.89188970530703,3.88,4.0,0.12903225806451613,2.7373333333333334,call_750153d8eb40,human,train
150.04,13.0,15.0,2.270769230769232,2.4356280552803304,1.0726004308483834,0.1967475339909359,0.5857104772060782,2.0,0.15384615384615385,2.0,1.6400000000000041,0.010930418555052014,3.696923076923077,2.1400000000000006,10.54400000000001,4.037934324560946,2.080000000000001,2.0,0.15384615384615385,7.089999999999999,call_7519d635bbbb,synthetic,train
143.68,11.0,13.0,4.510909090909092,2.355887999133832,0.5222645705455895,0.3453507795100223,0.43388084632516705,0.0,0.0,1.0,0.12000000000000455,0.000835189309576869,5.1818181818181825,3.4000000000000057,11.100000000000001,4.419670531080997,2.460000000000001,1.0,0.09090909090909091,5.491999999999999,call_7601ac7d4fbf,synthetic,train
61.0,10.0,12.0,2.0940000000000003,1.471979619424128,0.702951107652401,0.34327868852459026,0.3577049180327866,2.0,0.2,3.0,2.7999999999999936,0.04590163934426219,4.374000000000001,3.6500000000000012,7.5559999999999965,2.116431902991447,2.3000000000000007,0.0,0.0,3.251111111111111,call_76856257e3ef,synthetic,train
179.7,33.0,15.0,1.3806060606060597,1.3295657513774914,0.9630305047290879,0.25353366722314963,0.6432943795214247,18.0,0.5454545454545454,2.0,11.59999999999998,0.06455203116304942,8.182424242424243,4.059999999999995,19.28,8.463144708999899,0.020000000000000462,10.0,0.30303030303030304,3.749375000000001,call_7744ab92baa3,human,train
155.86,48.0,6.0,1.272916666666666,1.273207822675552,1.0002287313981428,0.3920184781213908,0.27524701655331707,14.0,0.2916666666666667,0.0,11.819999999999979,0.07583728987552918,20.371250000000003,21.040000000000006,38.23000000000001,12.623432514078731,0.56,18.0,0.375,1.9259574468085114,call_794031bf2233,synthetic,train
152.14,15.0,14.0,2.789333333333331,3.1417011669193236,1.1263269001861829,0.2750098593400813,0.503878007098725,3.0,0.2,0.0,2.419999999999991,0.01590640199815953,4.441333333333334,2.0999999999999943,10.108000000000002,5.049976721618516,1.6799999999999997,0.0,0.0,7.110000000000001,call_7a250598cb8b,synthetic,train
130.96,8.0,9.0,3.8850000000000007,2.830083921017182,0.7284643297341523,0.2373243738546121,0.5381795968234575,0.0,0.0,0.0,0.0,0.0,1.9275000000000007,1.9299999999999997,2.1599999999999966,0.1774647852392122,1.8199999999999994,0.0,0.0,12.66,call_7a345e2b0f37,synthetic,train
242.82,25.0,22.0,2.547200000000002,1.8091224834156483,0.710239668426369,0.2622518738159956,0.4200642451198421,3.0,0.12,2.0,3.5800000000000267,0.014743431348323972,5.5768,4.960000000000008,9.048000000000007,2.769142423206147,4.680000000000001,1.0,0.04,6.914999999999998,call_7ae75e4aa32f,synthetic,train
80.42,31.0,3.0,0.9270967741935477,0.6708213239747761,0.7235720613506637,0.35737378761502087,0.13031584183039047,4.0,0.12903225806451613,1.0,4.899999999999997,0.06093011688634664,17.809032258064516,15.020000000000001,32.9,11.805417934654523,1.4600000000000004,9.0,0.2903225806451613,1.5560000000000007,call_7b14e69a57bd,synthetic,train
124.74,10.0,14.0,2.342,1.6688307283843966,0.7125664937593496,0.18775052108385443,0.5502645502645503,1.0,0.1,3.0,1.999999999999993,0.016033349366682645,3.0599999999999996,2.5399999999999965,4.591999999999998,1.4757777610466964,2.619999999999999,1.0,0.1,7.388888888888889,call_7b1e73c133f8,synthetic,val
131.56,10.0,13.0,3.511999999999999,1.894818197083825,0.5395268214931166,0.26695044086348424,0.5120097294010335,0.0,0.0,0.0,0.0,0.0,2.5760000000000014,1.9199999999999964,3.481999999999997,1.581437320920434,2.0199999999999996,0.0,0.0,9.47777777777778,call_7d4f3b80384e,synthetic,train
128.16,11.0,11.0,2.8218181818181822,1.602576438011434,0.5679233510994127,0.24219725343320855,0.5274656679151061,0.0,0.0,0.0,0.0,0.0,4.052727272727273,2.54,6.46,2.6829328962200742,2.54,0.0,0.0,5.978,call_7d5b26105bb5,synthetic,train
127.54,16.0,13.0,1.8187500000000016,1.6416069680346745,0.9026017693661432,0.22816371334483318,0.5190528461659089,3.0,0.1875,0.0,1.3200000000000147,0.010349694213580169,3.938666666666665,1.4399999999999977,7.895999999999997,5.192042458309531,0.8200000000000003,1.0,0.0625,6.2959999999999985,call_7f82debeb19b,human,train
153.58,8.0,15.0,3.394999999999998,2.1939633087178105,0.6462336697254233,0.17684594348222413,0.6004688110431047,0.0,0.0,1.0,0.9200000000000017,0.005990363328558417,2.1775000000000015,2.0299999999999994,2.6380000000000052,0.28150266428579507,2.0,0.0,0.0,12.582857142857145,call_802282383eb2,synthetic,train
111.44,11.0,14.0,3.0,2.5338436487604463,0.8446145495868155,0.2961234745154343,0.4615936826992104,2.0,0.18181818181818182,1.0,1.9799999999999969,0.017767408470926033,3.465454545454546,2.3599999999999994,7.980000000000004,2.400501325050718,2.040000000000001,1.0,0.09090909090909091,6.725999999999999,call_810c24005ecc,synthetic,val
130.34,14.0,16.0,1.704285714285714,1.5979661818597226,0.9376163682328634,0.18305969004143008,0.5609943225410466,4.0,0.2857142857142857,2.0,2.4600000000000115,0.01887371489949372,4.239999999999999,2.969999999999999,6.206000000000002,3.713673575931443,2.2199999999999998,3.0,0.21428571428571427,5.626153846153846,call_810e3066a7b4,synthetic,val
131.88,16.0,17.0,1.8412499999999978,1.6199146389547798,0.8797907068321965,0.22338489535941738,0.5438277221716711,5.0,0.3125,4.0,5.440000000000005,0.0412496208674553,2.718750000000002,1.9799999999999969,2.8800000000000026,2.68800547571987,1.7799999999999994,3.0,0.1875,6.142666666666669,call_81b12145be34,synthetic,train
168.82,14.0,17.0,3.1200000000000006,1.7110063872302934,0.5483994830866324,0.2587371164553963,0.5511195356000476,0.0,0.0,2.0,1.740000000000002,0.010306835682975963,2.3671428571428565,1.5499999999999972,4.908000000000002,1.5957552111390885,0.9800000000000004,0.0,0.0,7.993846153846154,call_81b98c77cf99,human,train
138.36,15.0,13.0,2.3693333333333326,1.5844556022670855,0.668734778672096,0.2568661462850534,0.5260190806591497,0.0,0.0,4.0,2.4599999999999937,0.017779705117085817,4.013333333333333,2.8999999999999995,7.204,2.693841536212221,2.8999999999999995,2.0,0.13333333333333333,4.451428571428571,call_850d796d23a7,synthetic,train
167.42,15.0,15.0,4.265333333333335,4.256273591874575,0.9978759593328946,0.38215266993190794,0.4224107036196393,2.0,0.13333333333333333,3.0,2.259999999999989,0.013498984589654697,3.4319999999999995,2.0600000000000023,7.119999999999998,3.0548828673671493,1.6600000000000001,0.0,0.0,6.661428571428568,call_8570ae0e7d61,synthetic,train
127.54,11.0,15.0,2.792727272727272,1.2522059873322533,0.4483810501515231,0.24086561078877208,0.5328524384506823,1.0,0.09090909090909091,0.0,0.21999999999999886,0.0017249490355966666,3.5927272727272723,1.5799999999999983,5.879999999999999,3.9985476702265763,1.1199999999999992,1.0,0.09090909090909091,8.096,call_8834a90f11cd,human,train
175.92,8.0,13.0,7.75,5.637854201733141,0.7274650582881472,0.3524329240563893,0.5218281036834923,2.0,0.25,1.0,1.2599999999999696,0.007162346521145803,6.0925,1.8800000000000026,16.894,7.877569025403713,1.5200000000000014,1.0,0.125,10.537142857142856,call_8893de2fe204,synthetic,train
131.34,9.0,12.0,3.4444444444444438,2.8331651366198236,0.8225318138573683,0.23602862798842691,0.5149992386173291,2.0,0.2222222222222222,1.0,1.1999999999999957,0.009136592051164882,3.7266666666666657,3.6999999999999993,4.747999999999993,1.0919910459543354,4.340000000000001,1.0,0.1111111111111111,7.505,call_88cd54e1e505,synthetic,train
142.46,8.0,9.0,6.340000000000007,6.949115051573113,1.0960749292702059,0.35602976274041875,0.49824512143759664,2.0,0.25,0.0,1.5400000000000205,0.01081005194440559,5.867499999999998,2.189999999999994,12.643999999999993,8.801823319630994,1.799999999999999,0.0,0.0,11.639999999999995,call_88d7858b7921,synthetic,train
152.82,18.0,16.0,1.9399999999999993,1.5628179676469052,0.8055762719829411,0.2285041224970553,0.5686428477947914,4.0,0.2222222222222222,2.0,3.620000000000008,0.023687998953016674,2.8399999999999985,1.6199999999999992,5.380000000000002,3.5329811145200805,1.5199999999999996,3.0,0.16666666666666666,5.828235294117647,call_893d552b156a,human,train
135.92,16.0,12.0,2.5775000000000006,2.1130650131976543,0.8198118382920092,0.30341377280753395,0.5123602118893468,4.0,0.25,1.0,2.140000000000019,0.015744555620953646,6.2242857142857115,1.5699999999999985,14.742000000000006,7.87544167857607,1.6999999999999993,0.0,0.0,6.207999999999999,call_8a3996f823e4,human,train
182.72,15.0,23.0,3.9279999999999986,4.314161486700903,1.098309950789436,0.32246059544658484,0.4769045534150614,8.0,0.5333333333333333,2.0,8.679999999999978,0.047504378283712664,3.1386666666666643,3.3000000000000114,4.143999999999991,1.0281236415053512,3.4799999999999995,2.0,0.13333333333333333,5.967142857142858,call_8a570a10920b,synthetic,train
